"","name","id","class","mass","fall_found","year","lat","long"
"42674","Yamato ",24746,"Diogenite",4.13,"Found",1974,-71.5,35.66667
"42675","Yamato ",24747,"H5",4.17,"Found",1974,-71.5,35.66667
"42676","Yamato ",24748,"EH4",42.1,"Found",1974,-71.78194,35.67778
"42677","Yamato ",24749,"H4",5067.9,"Found",1974,-71.80417,35.49444
"42678","Yamato ",24750,"L6",84.6,"Found",1974,-71.74167,35.64167
"42679","Yamato ",24751,"H6",0.28,"Found",1974,-71.5,35.66667
"42680","Yamato ",24752,"H4",205.2,"Found",1974,-71.5,35.66667
"42681","Yamato ",24753,"H4",92.7,"Found",1974,-71.7375,35.80556
"42682","Yamato ",24754,"L6",120,"Found",1974,-71.73889,35.80833
"42683","Yamato ",24755,"H6",10.51,"Found",1974,-71.5,35.66667
"42684","Yamato ",24756,"L5",18.44,"Found",1974,-71.5,35.66667
"42685","Yamato ",24757,"H5",6.3,"Found",1974,-71.74583,35.84167
"42686","Yamato ",24758,"H5",2.96,"Found",1974,0,35.66667
"42687","Yamato ",24759,"H5",3.21,"Found",1974,0,35.66667
"42688","Yamato ",24760,"H5",2.6,"Found",1974,0,35.66667
"42689","Yamato ",24761,"H5",3.07,"Found",1974,0,35.66667
"42690","Yamato ",24762,"H5",3,"Found",1974,0,35.66667
"42691","Yamato ",24763,"H5",1.63,"Found",1974,0,35.66667
"42692","Yamato ",24764,"H5",2.05,"Found",1974,0,35.66667
"42693","Yamato ",24765,"H5",1.45,"Found",1974,0,35.66667
"42694","Yamato ",24766,"H5",0.9,"Found",1974,0,35.66667
"42695","Yamato ",24767,"H5",3.9,"Found",1974,0,35.66667
"42696","Yamato ",24768,"H5",2.45,"Found",1974,0,35.66667
"42697","Yamato ",24769,"H5",2.18,"Found",1974,0,35.66667
"42698","Yamato ",24770,"H5",2.1,"Found",1974,0,35.66667
"42699","Yamato ",24771,"H5",2,"Found",1974,0,35.66667
"42700","Yamato ",24772,"H5",1.01,"Found",1974,0,35.66667
"42701","Yamato ",24773,"H5",0.77,"Found",1974,0,35.66667
"42702","Yamato ",24774,"H5",0.64,"Found",1974,0,35.66667
"42703","Yamato ",24775,"H5",0.28,"Found",1974,0,35.66667
"42704","Yamato ",24776,"H5",0.19,"Found",1974,0,35.66667
"42705","Yamato ",24777,"H5",2.1,"Found",1974,0,35.66667
"42706","Yamato ",24778,"H5",1.98,"Found",1974,0,35.66667
"42707","Yamato ",24779,"H5",1.79,"Found",1974,0,35.66667
"42708","Yamato ",24780,"H5",1.96,"Found",1974,0,35.66667
"42709","Yamato ",24781,"H5",1.66,"Found",1974,0,35.66667
"42710","Yamato ",24782,"H5",1.16,"Found",1974,0,35.66667
"42711","Yamato ",24783,"H5",1.46,"Found",1974,0,35.66667
"42712","Yamato ",24784,"H5",0.96,"Found",1974,0,35.66667
"42713","Yamato ",24785,"H5",0.7,"Found",1974,0,35.66667
"42714","Yamato ",24786,"H5",0.15,"Found",1974,0,35.66667
"42715","Yamato ",24787,"H5",3.2,"Found",1974,0,35.66667
"42716","Yamato ",24788,"H5",1.69,"Found",1974,0,35.66667
"42717","Yamato ",24789,"H5",1.3,"Found",1974,0,35.66667
"42718","Yamato ",24790,"H5",1.19,"Found",1974,0,35.66667
"42719","Yamato ",24791,"H5",1.05,"Found",1974,0,35.66667
"42720","Yamato ",24792,"H5",0.56,"Found",1974,0,35.66667
"42721","Yamato ",24793,"H5",0.14,"Found",1974,0,35.66667
"42722","Yamato ",24794,"H5",0.13,"Found",1974,0,35.66667
"42723","Yamato ",24795,"L3.4",44.5,"Found",1974,-71.73472,35.77222
"42724","Yamato ",24796,"H6",567.2,"Found",1974,-71.75556,35.65833
"42725","Yamato ",24797,"H6",0.5,"Found",1974,0,35.66667
"42726","Yamato ",24798,"H6",11.31,"Found",1974,0,35.66667
"42727","Yamato ",24799,"H6",13.62,"Found",1974,0,35.66667
"42728","Yamato ",24800,"H6",20.58,"Found",1974,0,35.66667
"42729","Yamato ",24801,"H6",28.95,"Found",1974,0,35.66667
"42730","Yamato ",24802,"H6",20.99,"Found",1974,0,35.66667
"42731","Yamato ",24803,"H6",8.96,"Found",1974,0,35.66667
"42732","Yamato ",24804,"H6",29.8,"Found",1974,0,35.66667
"42733","Yamato ",24805,"H6",4.02,"Found",1974,0,35.66667
"42734","Yamato ",24806,"H6",2.1,"Found",1974,0,35.66667
"42735","Yamato ",24807,"H6",2.38,"Found",1974,0,35.66667
"42736","Yamato ",24808,"H6",2.42,"Found",1974,0,35.66667
"42737","Yamato ",24809,"H6",2.13,"Found",1974,0,35.66667
"42738","Yamato ",24810,"H6",1.5,"Found",1974,0,35.66667
"42739","Yamato ",24811,"H6",0.73,"Found",1974,0,35.66667
"42740","Yamato ",24812,"H6",1.14,"Found",1974,0,35.66667
"42741","Yamato ",24813,"H6",0.53,"Found",1974,0,35.66667
"42742","Yamato ",24814,"H6",0.58,"Found",1974,0,35.66667
"42743","Yamato ",24815,"H4",3.22,"Found",1974,-71.5,35.66667
"42744","Yamato ",24816,"H5",42.24,"Found",1974,-71.5,35.66667
"42745","Yamato ",24817,"L6",32.74,"Found",1974,-71.5,35.66667
"42746","Yamato ",24818,"H4",1.61,"Found",1974,-71.5,35.66667
"42747","Yamato ",24819,"L3.5",27.4,"Found",1974,-71.72361,35.74167
"42748","Yamato ",24820,"LL4",173.3,"Found",1974,-71.73056,35.76111
"42749","Yamato ",24821,"H5",6.03,"Found",1974,-71.5,35.66667
"42750","Yamato ",24822,"LL4-6",11.81,"Found",1974,-71.5,35.66667
"42751","Yamato ",24823,"L6",2293.2,"Found",1974,-71.73889,35.93611
"42752","Yamato ",24824,"L6",7.43,"Found",1974,-71.5,35.66667
"42753","Yamato ",24825,"H6",14.3,"Found",1974,-71.5,35.66667
"42754","Yamato ",24826,"Diogenite",17.7,"Found",1974,-71.5,35.66667
"42755","Yamato ",24827,"H5",4.04,"Found",1974,-71.5,35.66667
"42756","Yamato ",24828,"Eucrite-pmict",235.6,"Found",1974,-71.76806,36.00833
"42757","Yamato ",24829,"L6",0.8,"Found",1974,-71.5,35.66667
"42758","Yamato ",24830,"L6",33.9,"Found",1974,-71.74306,36.08056
"42759","Yamato ",24831,"H4",14.56,"Found",1974,-71.5,35.66667
"42760","Yamato ",24832,"L6",578.8,"Found",1974,-71.74167,36.01111
"42761","Yamato ",24833,"L6",114.1,"Found",1974,-71.73889,35.99444
"42762","Yamato ",24834,"H4",56.82,"Found",1974,-71.5,35.66667
"42763","Yamato ",24835,"L5",120.8,"Found",1974,-71.73472,35.96667
"42764","Yamato ",24836,"H5",37.35,"Found",1974,-71.5,35.66667
"42765","Yamato ",24837,"H6",1719.7,"Found",1974,-71.72639,35.975
"42766","Yamato ",24838,"H6",2,"Found",1974,0,35.66667
"42767","Yamato ",24839,"H6",49.7,"Found",1974,0,35.66667
"42768","Yamato ",24840,"H6",205,"Found",1974,0,35.66667
"42769","Yamato ",24841,"H6",19.01,"Found",1974,0,35.66667
"42770","Yamato ",24842,"H6",14.1,"Found",1974,0,35.66667
"42771","Yamato ",24843,"H6",25.4,"Found",1974,0,35.66667
"42772","Yamato ",24844,"H6",81.7,"Found",1974,0,35.66667
"42773","Yamato ",24845,"H6",61.2,"Found",1974,0,35.66667
"42774","Yamato ",24846,"H6",11.92,"Found",1974,0,35.66667
"42775","Yamato ",24847,"H6",23.73,"Found",1974,0,35.66667
"42776","Yamato ",24848,"H6",11.87,"Found",1974,0,35.66667
"42777","Yamato ",24849,"H6",85.7,"Found",1974,0,35.66667
"42778","Yamato ",24850,"H6",7.03,"Found",1974,0,35.66667
"42779","Yamato ",24851,"H6",8.33,"Found",1974,0,35.66667
"42780","Yamato ",24852,"H6",10.3,"Found",1974,0,35.66667
"42781","Yamato ",24853,"H6",10.06,"Found",1974,0,35.66667
"42782","Yamato ",24854,"H6",91.8,"Found",1974,0,35.66667
"42783","Yamato ",24855,"H6",13.1,"Found",1974,0,35.66667
"42784","Yamato ",24856,"H6",33.06,"Found",1974,0,35.66667
"42785","Yamato ",24857,"H6",29.82,"Found",1974,0,35.66667
"42786","Yamato ",24858,"H6",54.69,"Found",1974,0,35.66667
"42787","Yamato ",24859,"H6",26.32,"Found",1974,0,35.66667
"42788","Yamato ",24860,"H6",17.82,"Found",1974,0,35.66667
"42789","Yamato ",24861,"H6",43.04,"Found",1974,0,35.66667
"42790","Yamato ",24862,"H6",32.43,"Found",1974,0,35.66667
"42791","Yamato ",24863,"H6",46.66,"Found",1974,0,35.66667
"42792","Yamato ",24864,"H6",33.22,"Found",1974,0,35.66667
"42793","Yamato ",24865,"H6",5.99,"Found",1974,0,35.66667
"42794","Yamato ",24866,"H6",55.27,"Found",1974,0,35.66667
"42795","Yamato ",24867,"H6",16.17,"Found",1974,0,35.66667
"42796","Yamato ",24868,"H6",11.54,"Found",1974,0,35.66667
"42797","Yamato ",24869,"H4",134.5,"Found",1974,0,35.66667
"42798","Yamato ",24870,"H6",112.1,"Found",1974,0,35.66667
"42799","Yamato ",24871,"H6",11.54,"Found",1974,0,35.66667
"42800","Yamato ",24872,"H6",80.5,"Found",1974,0,35.66667
"42801","Yamato ",24873,"H4",220.2,"Found",1974,0,35.66667
"42802","Yamato ",24874,"H6",16.31,"Found",1974,0,35.66667
"42803","Yamato ",24875,"H4-5",301.2,"Found",1974,0,35.66667
"42804","Yamato ",24876,"H4",124,"Found",1974,0,35.66667
"42805","Yamato ",24877,"H6",13.14,"Found",1974,0,35.66667
"42806","Yamato ",24878,"H6",19.07,"Found",1974,0,35.66667
"42807","Yamato ",24879,"H6",33.74,"Found",1974,0,35.66667
"42808","Yamato ",24880,"H6",20.41,"Found",1974,0,35.66667
"42809","Yamato ",24881,"H6",6.64,"Found",1974,0,35.66667
"42810","Yamato ",24882,"H6",2.85,"Found",1974,0,35.66667
"42811","Yamato ",24883,"H6",7.45,"Found",1974,0,35.66667
"42812","Yamato ",24884,"H6",16.51,"Found",1974,0,35.66667
"42813","Yamato ",24885,"H4",116.1,"Found",1974,0,35.66667
"42814","Yamato ",24886,"H6",6.55,"Found",1974,0,35.66667
"42815","Yamato ",24887,"H6",7.96,"Found",1974,0,35.66667
"42816","Yamato ",24888,"H6",11.37,"Found",1974,0,35.66667
"42817","Yamato ",24889,"H6",34.59,"Found",1974,0,35.66667
"42818","Yamato ",24890,"H6",11.93,"Found",1974,0,35.66667
"42819","Yamato ",24891,"H6",9.91,"Found",1974,0,35.66667
"42820","Yamato ",24892,"H6",12.85,"Found",1974,0,35.66667
"42821","Yamato ",24893,"H6",6.27,"Found",1974,0,35.66667
"42822","Yamato ",24894,"H6",3.13,"Found",1974,0,35.66667
"42823","Yamato ",24895,"H6",8.07,"Found",1974,0,35.66667
"42824","Yamato ",24896,"H6",1.61,"Found",1974,0,35.66667
"42825","Yamato ",24897,"H6",6.8,"Found",1974,0,35.66667
"42826","Yamato ",24898,"H6",2.86,"Found",1974,0,35.66667
"42827","Yamato ",24899,"H6",8.29,"Found",1974,0,35.66667
"42828","Yamato ",24900,"H6",13.5,"Found",1974,0,35.66667
"42829","Yamato ",24901,"H6",35.75,"Found",1974,0,35.66667
"42830","Yamato ",24902,"H6",14.74,"Found",1974,0,35.66667
"42831","Yamato ",24903,"H6",10.87,"Found",1974,0,35.66667
"42832","Yamato ",24904,"H6",9.19,"Found",1974,0,35.66667
"42833","Yamato ",24905,"H6",18.49,"Found",1974,0,35.66667
"42834","Yamato ",24906,"H6",6.74,"Found",1974,0,35.66667
"42835","Yamato ",24907,"H6",13.01,"Found",1974,0,35.66667
"42836","Yamato ",24908,"H6",14.61,"Found",1974,0,35.66667
"42837","Yamato ",24909,"H6",10.75,"Found",1974,0,35.66667
"42838","Yamato ",24910,"H6",6.92,"Found",1974,0,35.66667
"42839","Yamato ",24911,"H6",9.03,"Found",1974,0,35.66667
"42840","Yamato ",24912,"H6",7.61,"Found",1974,0,35.66667
"42841","Yamato ",24913,"H6",0.75,"Found",1974,0,35.66667
"42842","Yamato ",24914,"H6",1.66,"Found",1974,0,35.66667
"42843","Yamato ",24915,"H6",8.9,"Found",1974,0,35.66667
"42844","Yamato ",24916,"H6",9.54,"Found",1974,0,35.66667
"42845","Yamato ",24917,"H6",68.1,"Found",1974,0,35.66667
"42846","Yamato ",24918,"H6",18.65,"Found",1974,0,35.66667
"42847","Yamato ",24919,"H6",21.83,"Found",1974,0,35.66667
"42848","Yamato ",24920,"H6",14.85,"Found",1974,0,35.66667
"42849","Yamato ",24921,"H6",16.47,"Found",1974,0,35.66667
"42850","Yamato ",24922,"H6",9.38,"Found",1974,0,35.66667
"42851","Yamato ",24923,"H6",26.65,"Found",1974,0,35.66667
"42852","Yamato ",24924,"Diogenite",7.39,"Found",1974,0,35.66667
"42853","Yamato ",24925,"H6",38.7,"Found",1974,0,35.66667
"42854","Yamato ",24926,"H6",25.74,"Found",1974,0,35.66667
"42855","Yamato ",24927,"H6",8.19,"Found",1974,0,35.66667
"42856","Yamato ",24928,"H6",80.9,"Found",1974,0,35.66667
"42857","Yamato ",24929,"H6",20.46,"Found",1974,0,35.66667
"42858","Yamato ",24930,"H6",11.81,"Found",1974,0,35.66667
"42859","Yamato ",24931,"H6",10.98,"Found",1974,0,35.66667
"42860","Yamato ",24932,"H6",5.08,"Found",1974,0,35.66667
"42861","Yamato ",24933,"H6",9.2,"Found",1974,0,35.66667
"42862","Yamato ",24934,"H6",14.27,"Found",1974,0,35.66667
"42863","Yamato ",24935,"H6",12.05,"Found",1974,0,35.66667
"42864","Yamato ",24936,"H6",9.62,"Found",1974,0,35.66667
"42865","Yamato ",24937,"H6",4.84,"Found",1974,0,35.66667
"42866","Yamato ",24938,"H6",7.82,"Found",1974,0,35.66667
"42867","Yamato ",24939,"H6",6,"Found",1974,0,35.66667
"42868","Yamato ",24940,"H6",5.85,"Found",1974,0,35.66667
"42869","Yamato ",24941,"H6",3,"Found",1974,0,35.66667
"42870","Yamato ",24942,"H6",8.51,"Found",1974,0,35.66667
"42871","Yamato ",24943,"H6",3.92,"Found",1974,0,35.66667
"42872","Yamato ",24944,"H6",11.4,"Found",1974,0,35.66667
"42873","Yamato ",24945,"H6",6.89,"Found",1974,0,35.66667
"42874","Yamato ",24946,"H6",4.12,"Found",1974,0,35.66667
"42875","Yamato ",24947,"H6",0.33,"Found",1974,0,35.66667
"42876","Yamato ",24948,"H6",3.36,"Found",1974,0,35.66667
"42877","Yamato ",24949,"H6",6.61,"Found",1974,0,35.66667
"42878","Yamato ",24950,"H6",1.3,"Found",1974,0,35.66667
"42879","Yamato ",24951,"H6",9.03,"Found",1974,0,35.66667
"42880","Yamato ",24952,"H6",4.6,"Found",1974,0,35.66667
"42881","Yamato ",24953,"H6",6.48,"Found",1974,0,35.66667
"42882","Yamato ",24954,"H6",7.76,"Found",1974,0,35.66667
"42883","Yamato ",24955,"H6",14.25,"Found",1974,0,35.66667
"42884","Yamato ",24956,"H6",3.14,"Found",1974,0,35.66667
"42885","Yamato ",24957,"H6",7.96,"Found",1974,0,35.66667
"42886","Yamato ",24958,"H6",0.81,"Found",1974,0,35.66667
"42887","Yamato ",24959,"H6",11.5,"Found",1974,0,35.66667
"42888","Yamato ",24960,"H6",7.85,"Found",1974,0,35.66667
"42889","Yamato ",24961,"H6",12.97,"Found",1974,0,35.66667
"42890","Yamato ",24962,"H6",9.82,"Found",1974,0,35.66667
"42891","Yamato ",24963,"H6",8.73,"Found",1974,0,35.66667
"42892","Yamato ",24964,"H6",8.18,"Found",1974,0,35.66667
"42893","Yamato ",24965,"H6",9.96,"Found",1974,0,35.66667
"42894","Yamato ",24966,"H6",8.33,"Found",1974,0,35.66667
"42895","Yamato ",24967,"H6",13.44,"Found",1974,0,35.66667
"42896","Yamato ",24968,"H6",4.63,"Found",1974,0,35.66667
"42897","Yamato ",24969,"H6",14.11,"Found",1974,0,35.66667
"42898","Yamato ",24970,"H6",5.57,"Found",1974,0,35.66667
"42899","Yamato ",24971,"H6",21.77,"Found",1974,0,35.66667
"42900","Yamato ",24972,"H6",1.69,"Found",1974,0,35.66667
"42901","Yamato ",24973,"H6",7.49,"Found",1974,0,35.66667
"42902","Yamato ",24974,"H6",1.4,"Found",1974,0,35.66667
"42903","Yamato ",24975,"H6",10.18,"Found",1974,0,35.66667
"42904","Yamato ",24976,"H6",7,"Found",1974,0,35.66667
"42905","Yamato ",24977,"H6",4.21,"Found",1974,0,35.66667
"42906","Yamato ",24978,"H6",2.23,"Found",1974,0,35.66667
"42907","Yamato ",24979,"H6",3,"Found",1974,0,35.66667
"42908","Yamato ",24980,"H6",5.26,"Found",1974,0,35.66667
"42909","Yamato ",24981,"L4",188.7,"Found",1974,-71.72778,35.98611
"42910","Yamato ",24982,"H4",58.57,"Found",1974,-71.5,35.66667
"42911","Yamato ",24983,"L6",580.8,"Found",1974,-71.73056,35.96111
"42912","Yamato ",24984,"Diogenite",2.95,"Found",1974,-71.5,35.66667
"42913","Yamato ",24985,"H4",0.56,"Found",1974,-71.5,35.66667
"42914","Yamato ",24986,"L4",2,"Found",1974,-71.5,35.66667
"42915","Yamato ",24987,"H5",257.2,"Found",1974,-71.73194,35.97778
"42916","Yamato ",24988,"H4",46.8,"Found",1974,-71.73056,35.98333
"42917","Yamato ",24989,"L6",7.4,"Found",1974,-71.5,35.66667
"42918","Yamato ",24990,"L6",2.46,"Found",1974,-71.5,35.66667
"42919","Yamato ",24991,"H6",23.2,"Found",1974,-71.72639,35.975
"42920","Yamato ",24992,"H6",6.92,"Found",1974,0,35.66667
"42921","Yamato ",24993,"H6",6.14,"Found",1974,0,35.66667
"42922","Yamato ",24994,"H6",8.12,"Found",1974,0,35.66667
"42923","Yamato ",24995,"H6",6.37,"Found",1974,0,35.66667
"42924","Yamato ",24996,"H6",7.03,"Found",1974,0,35.66667
"42925","Yamato ",24997,"H6",6.01,"Found",1974,0,35.66667
"42926","Yamato ",24998,"H6",4,"Found",1974,0,35.66667
"42927","Yamato ",24999,"H6",4.49,"Found",1974,0,35.66667
"42928","Yamato ",25000,"H6",3.22,"Found",1974,0,35.66667
"42929","Yamato ",25001,"H6",5.45,"Found",1974,0,35.66667
"42930","Yamato ",25002,"H6",4.6,"Found",1974,0,35.66667
"42931","Yamato ",25003,"H6",4.17,"Found",1974,0,35.66667
"42932","Yamato ",25004,"H6",3.59,"Found",1974,0,35.66667
"42933","Yamato ",25005,"H6",0.82,"Found",1974,0,35.66667
"42934","Yamato ",25006,"H6",5.31,"Found",1974,0,35.66667
"42935","Yamato ",25007,"H6",6.2,"Found",1974,0,35.66667
"42936","Yamato ",25008,"H6",3.97,"Found",1974,0,35.66667
"42937","Yamato ",25009,"H6",3.23,"Found",1974,0,35.66667
"42938","Yamato ",25010,"H6",3.02,"Found",1974,0,35.66667
"42939","Yamato ",25011,"H6",15.5,"Found",1974,0,35.66667
"42940","Yamato ",25012,"H6",5.22,"Found",1974,0,35.66667
"42941","Yamato ",25013,"H6",4.27,"Found",1974,0,35.66667
"42942","Yamato ",25014,"H6",1.22,"Found",1974,0,35.66667
"42943","Yamato ",25015,"H6",2.7,"Found",1974,0,35.66667
"42944","Yamato ",25016,"H6",0.33,"Found",1974,0,35.66667
"42945","Yamato ",25017,"L5",89.5,"Found",1974,-71.5,35.66667
"42946","Yamato ",25018,"H6",1065.9,"Found",1974,-71.71389,35.99722
"42947","Yamato ",25019,"CM2",4.59,"Found",1974,-71.70278,35.90556
"42948","Yamato ",25020,"CM2",10.6,"Found",1974,-71.70278,35.90833
"42949","Yamato ",25021,"H5",38.01,"Found",1974,-71.5,35.66667
"42950","Yamato ",25022,"H5",20.45,"Found",1974,-71.5,35.66667
"42951","Yamato ",25023,"H/L4",35.6,"Found",1974,-71.5,35.66667
"42952","Yamato ",25024,"LL6",554.7,"Found",1974,-71.67917,35.97778
"42953","Yamato ",25025,"H5",2323.8,"Found",1974,-71.69583,36.01667
"42954","Yamato ",25026,"Diogenite",185.5,"Found",1974,-71.5,35.66667
"42955","Yamato ",25027,"L6",2.83,"Found",1974,-71.5,35.66667
"42956","Yamato ",25028,"L6",163.2,"Found",1974,-71.74861,35.99722
"42957","Yamato ",25029,"LL6",1.07,"Found",1974,-71.5,35.66667
"42958","Yamato ",25030,"L6",7.9,"Found",1974,-71.5,35.66667
"42959","Yamato ",25031,"H6",1.09,"Found",1974,-71.5,35.66667
"42960","Yamato ",25032,"L6",45.02,"Found",1974,-71.5,35.66667
"42961","Yamato ",25033,"L6",10.55,"Found",1974,-71.5,35.66667
"42962","Yamato ",25034,"L4",12.52,"Found",1974,-71.5,35.66667
"42963","Yamato ",25035,"L5",8.94,"Found",1974,-71.5,35.66667
"42964","Yamato ",25036,"H6",11.07,"Found",1974,-71.5,35.66667
"42965","Yamato ",25037,"Ureilite",18.9,"Found",1974,-71.79667,36.08472
"42966","Yamato ",25038,"LL3.0",27.2,"Found",1974,-71.79722,36.15278
"42967","Yamato ",25039,"H6",5.31,"Found",1974,-71.5,35.66667
"42968","Yamato ",25040,"CM2",150.9,"Found",1974,-71.80583,36.18611
"42969","Yamato ",25041,"LL6",213.9,"Found",1974,-71.5,35.66667
"42970","Fitzwater Pass",51738,"Iron, IIIF",65.4,"Found",1974,42.03839,-120.58942
"42971","Alkhamasin",475,"Iron, IIAB",1200000,"Found",1973,20.6,44.88333
"42972","Araslanovo",2324,"L/LL5",132000,"Found",1973,55.14167,48.2
"42973","Canon City",5253,"H6",1400,"Fell",1973,38.47028,-105.24139
"42974","Colonia Obrera",5405,"Iron, IIIE",12200,"Found",1973,24.01667,-104.66667
"42975","El Sampal",7817,"Iron, IIIAB",142000,"Found",1973,-44.53333,-70.36667
"42976","Kinclaven ",12313,"L5",17.3,"Found",1973,-30.46667,125.7
"42978","Lichtenberg",14646,"H6",4000,"Fell",1973,-26.15,26.18333
"42979","Lueders",14750,"Iron, IAB-MG",35400,"Found",1973,32.83611,-99.60417
"42981","Nullagine",17940,"H5",102,"Found",1973,-21.86667,120.11667
"42982","Nurina ",17961,"H4",2.7,"Found",1973,-30.66667,126.4
"42983","Puerto Libertad",18897,"L",66,"Found",1973,29.9,-112.68333
"42984","Roosevelt County ",22657,"L6",18.2,"Found",1973,33.71667,-103.65
"42985","Roosevelt County ",22712,"L5",7.7,"Found",1973,34.21667,-103.28333
"42986","San Juan Capistrano",23128,"H6",56,"Fell",1973,33.48472,-117.6625
"42987","Wayside",24225,"H6",23600,"Found",1973,34.80167,-101.68333
"42988","Wellman e",24241,"H4",959,"Found",1973,33.67833,-102.315
"42989","Yamato ",24367,"H5/6",650,"Found",1973,-71.83333,35.5
"42990","Yamato ",24368,"H4",11,"Found",1973,-71.5,35.66667
"42991","Yamato ",24369,"H4",3.5,"Found",1973,-71.5,35.66667
"42992","Yamato ",24370,"L6",500,"Found",1973,-71.5,35.66667
"42993","Yamato ",24371,"L6",900,"Found",1973,-71.5,35.66667
"42994","Yamato ",24372,"H6",4.8,"Found",1973,-71.5,35.66667
"42995","Yamato ",24373,"LL6",18.1,"Found",1973,-71.5,35.66667
"42996","Yamato ",24374,"Howardite",480,"Found",1973,-71.5,35.66667
"42997","Yamato ",24375,"L5/6",9,"Found",1973,-71.5,35.66667
"42998","Yamato ",24376,"H4",7,"Found",1973,-71.5,35.66667
"42999","Yamato ",24377,"H6",20.3,"Found",1973,-71.5,35.66667
"43000","Yamato ",24378,"H5",39.8,"Found",1973,-71.5,35.66667
"43001","Zerga",30402,"LL6",76,"Found",1973,20.25,-12.68333
"43003","Anson",2308,"L6",3900,"Found",1972,39.33333,-97.56167
"43004","Arch",2327,"CV3",985.8,"Found",1972,34.15,-103.22
"43005","Bowesmont b",5125,"L5",1300,"Found",1972,48.78333,-97.35
"43006","Commodore",5416,"H6",304.3,"Found",1972,-31.2,138.3
"43007","Delaware",6640,"L4",8346,"Found",1972,35.28333,-93.5
"43008","Dor el Gani",7711,"Iron, IIIAB",2575,"Found",1972,26.95833,16.03333
"43009","El Mirage",7809,"Iron, IIAB",598,"Found",1972,33.68333,-112.26667
"43010","Guibga",11442,"L5",288,"Fell",1972,13.5,-0.68333
"43011","Happy b",11819,"OC",2505,"Found",1972,34.59333,-101.99333
"43012","Hardtner",11827,"L6",13000,"Found",1972,37.06667,-98.66167
"43013","Ipiranga",12043,"H6",7000,"Fell",1972,-25.5,-54.5
"43014","Kenna",12277,"Ureilite",10900,"Found",1972,33.9,-103.55333
"43015","Kenna b",12278,"L5",453,"Found",1972,33.70833,-103.76667
"43016","Kifkakhsyagan",12304,"Iron, IIIAB",18800,"Found",1972,64.4,172.7
"43017","Lider a",14648,"L5",2160,"Found",1972,34.655,-101.64
"43018","Lider b",14649,"H5",1800,"Found",1972,34.655,-101.64
"43019","Mayfield",15450,"H4",38400,"Found",1972,37.30833,-97.545
"43020","Motpena b",16761,"Chondrite-ung",304,"Found",1972,-31.2,138.3
"43021","Mount Margaret",16781,"L5",850,"Found",1972,-28.83333,122.18333
"43022","Muleshoe",16846,"H4/6",3600,"Found",1972,34.12167,-102.695
"43023","Mundrabilla ",16854,"H3",235,"Found",1972,-30.85,127.53333
"43024","New Moore a",16958,"OC",100.3,"Found",1972,33.11667,-102.11667
"43025","Northbranch",17010,"H5",76000,"Found",1972,39.99167,-98.34167
"43026","Oldfield River",18010,"H5",150,"Found",1972,-33,121
"43027","Raguli",22373,"H3.8",4239,"Found",1972,45.7,43.7
"43028","Roosevelt",22655,"H3.4",5200,"Found",1972,34.86667,-98.95
"43029","Roosevelt County ",22711,"H5",10.3,"Found",1972,34.41667,-103.58333
"43030","Valera",24149,"L5",50000,"Fell",1972,9.31667,-70.62833
"43031","Watson ",24221,"Iron, IIE",93000,"Found",1972,-30.5,131.55
"43032","West Point",24246,"L6",3100,"Found",1972,33.075,-102.045
"43033","Flagler",30564,"H3.8",4100,"Found",1972,39.23,-102.99
"43034","Aguas Calientes",399,"H",260.1,"Found",1971,-25.5,-68.4
"43035","Anlong",2305,"H5",2500,"Fell",1971,25.15,105.18333
"43036","Bronco",5147,"OC",972,"Found",1971,33.28333,-102.96667
"43037","Brownell",5150,"L6",2000,"Found",1971,38.69667,-99.70833
